Win,location,WinOverall,LossOverall,WinOverall_opponent,LossOverall_opponent,Date,Season,Team,Opponent,gameNum,opponentGameNum,conference,conference_opponent,interconference,GameType
0,H,6.0,4.0,9.0,3.0,2010-12-22,2011,SetonHall,Dayton,10.0,12.0,Big East,A-10,True,RegularSeason
1,A,18.0,5.0,17.0,8.0,2011-02-12,2011,Temple,Dayton,17.0,24.0,AAC,A-10,True,RegularSeason
0,A,5.0,5.0,8.0,3.0,2010-12-20,2011,Winthrop,Dayton,9.0,11.0,Big South,A-10,True,RegularSeason
1,H,10.0,5.0,14.0,4.0,2011-01-15,2011,Xavier,Dayton,12.0,18.0,Big East,A-10,True,RegularSeason
0,A,15.0,0.0,13.0,1.0,2011-01-09,2011,Cincinnati,Villanova,10.0,15.0,AAC,Big East,True,RegularSeason
0,A,5.0,2.0,8.0,1.0,2010-12-18,2011,Delaware,Villanova,8.0,10.0,CAA,Big East,True,RegularSeason
1,A,15.0,5.0,17.0,3.0,2011-01-29,2011,Georgetown,Villanova,15.0,21.0,Big East,Big East,False,RegularSeason
0,H,6.0,3.0,7.0,1.0,2010-12-12,2011,LaSalle,Villanova,8.0,9.0,A-10,Big East,True,RegularSeason
0,A,13.0,2.0,14.0,1.0,2011-01-12,2011,Louisville,Villanova,13.0,16.0,ACC,Big East,True,RegularSeason
0,A,14.0,8.0,17.0,4.0,2011-02-02,2011,Marquette,Villanova,19.0,22.0,Big East,Big East,False,PostSeasonConferenceTournament
0,A,11.0,5.0,15.0,1.0,2011-01-15,2011,Maryland,Villanova,15.0,17.0,Big 10,Big East,True,RegularSeason
0,H,4.0,7.0,9.0,1.0,2010-12-22,2011,Monmouth,Villanova,10.0,11.0,MAAC,Big East,True,RegularSeason
1,H,12.0,8.0,17.0,2.0,2011-01-26,2011,Providence,Villanova,15.0,20.0,Big East,Big East,False,RegularSeason
0,A,9.0,3.0,11.0,1.0,2011-01-02,2011,Rutgers,Villanova,9.0,13.0,Big 10,Big East,True,RegularSeason
1,H,12.0,11.0,19.0,4.0,2011-02-09,2011,Rutgers,Villanova,17.0,24.0,Big 10,Big East,True,RegularSeason
0,H,11.0,14.0,19.0,6.0,2011-02-15,2011,SetonHall,Villanova,23.0,26.0,Big East,Big East,False,PostSeasonConferenceTournament
0,H,18.0,1.0,16.0,2.0,2011-01-22,2011,Syracuse,Villanova,18.0,19.0,ACC,Big East,True,RegularSeason
0,A,9.0,2.0,10.0,1.0,2010-12-30,2011,Temple,Villanova,9.0,12.0,AAC,Big East,True,RegularSeason
1,H,14.0,2.0,16.0,1.0,2011-01-17,2011,Connecticut,Villanova,13.0,18.0,AAC,Big East,True,RegularSeason
0,A,15.0,6.0,18.0,4.0,2011-02-05,2011,WestVirginia,Villanova,20.0,23.0,Big 12,Big East,True,PostSeasonConferenceTournament
0,A,15.0,6.0,11.0,10.0,2012-01-28,2012,Cincinnati,Rutgers,16.0,22.0,AAC,Big 10,True,RegularSeason
1,A,10.0,9.0,11.0,9.0,2012-01-25,2012,DePaul,Rutgers,13.0,21.0,Big East,Big 10,True,RegularSeason
0,A,10.0,2.0,7.0,5.0,2011-12-29,2012,Florida,Rutgers,12.0,13.0,SEC,Big 10,True,RegularSeason
1,H,15.0,3.0,11.0,8.0,2012-01-21,2012,Georgetown,Rutgers,15.0,20.0,Big East,Big 10,True,RegularSeason
1,H,17.0,5.0,12.0,11.0,2012-02-04,2012,Louisville,Rutgers,19.0,24.0,ACC,Big 10,True,RegularSeason
1,A,4.0,3.0,4.0,3.0,2011-12-03,2012,LSU,Rutgers,6.0,8.0,SEC,Big 10,True,RegularSeason
1,H,22.0,5.0,12.0,15.0,2012-02-22,2012,Marquette,Rutgers,23.0,28.0,Big East,Big 10,True,PostSeasonConferenceTournament
0,A,2.0,8.0,4.0,5.0,2011-12-12,2012,Monmouth,Rutgers,10.0,10.0,MAAC,Big 10,True,RegularSeason
0,A,4.0,5.0,6.0,5.0,2011-12-22,2012,NJIT,Rutgers,6.0,12.0,A-Sun,Big 10,True,RegularSeason
0,A,11.0,7.0,10.0,8.0,2012-01-16,2012,NotreDame,Rutgers,15.0,19.0,ACC,Big 10,True,RegularSeason
1,H,17.0,8.0,12.0,13.0,2012-02-15,2012,NotreDame,Rutgers,22.0,26.0,ACC,Big 10,True,PostSeasonConferenceTournament
1,A,3.0,5.0,4.0,4.0,2011-12-07,2012,Princeton,Rutgers,8.0,9.0,Ivy,Big 10,True,RegularSeason
1,H,12.0,10.0,12.0,10.0,2012-02-01,2012,Providence,Rutgers,17.0,23.0,Big East,Big 10,True,RegularSeason
1,N,3.0,2.0,3.0,2.0,2011-11-23,2012,Richmond,Rutgers,6.0,6.0,A-10,Big 10,True,RegularSeason
1,A,15.0,8.0,12.0,12.0,2012-02-08,2012,SetonHall,Rutgers,20.0,25.0,Big East,Big 10,True,PostSeasonConferenceTournament
0,H,19.0,9.0,12.0,16.0,2012-02-25,2012,SetonHall,Rutgers,23.0,29.0,Big East,Big 10,True,PostSeasonConferenceTournament
1,A,26.0,1.0,12.0,14.0,2012-02-19,2012,Syracuse,Rutgers,24.0,27.0,ACC,Big 10,True,PostSeasonConferenceTournament
0,A,12.0,2.0,8.0,7.0,2012-01-07,2012,Connecticut,Rutgers,13.0,16.0,AAC,Big 10,True,RegularSeason
1,A,10.0,4.0,8.0,6.0,2012-01-04,2012,WestVirginia,Rutgers,13.0,15.0,Big 12,Big 10,True,RegularSeason
1,H,12.0,5.0,10.0,7.0,2012-01-14,2012,WestVirginia,Rutgers,16.0,18.0,Big 12,Big 10,True,RegularSeason
0,A,17.0,7.0,20.0,5.0,2012-02-11,2012,Cincinnati,Marquette,18.0,26.0,AAC,Big East,True,RegularSeason
1,H,20.0,9.0,24.0,5.0,2012-02-29,2012,Cincinnati,Marquette,22.0,30.0,AAC,Big East,True,PostSeasonConferenceTournament
0,H,11.0,11.0,19.0,5.0,2012-02-06,2012,DePaul,Marquette,15.0,25.0,Big East,Big East,False,RegularSeason
1,H,12.0,1.0,12.0,2.0,2012-01-04,2012,Georgetown,Marquette,11.0,15.0,Big East,Big East,False,RegularSeason
0,A,4.0,5.0,8.0,0.0,2011-12-10,2012,GreenBay,Marquette,6.0,9.0,Horizon,Big East,True,RegularSeason
0,A,14.0,4.0,14.0,4.0,2012-01-16,2012,Louisville,Marquette,16.0,19.0,ACC,Big East,True,RegularSeason
1,H,7.0,3.0,10.0,0.0,2011-12-19,2012,LSU,Marquette,9.0,11.0,SEC,Big East,True,RegularSeason
0,A,9.0,3.0,10.0,1.0,2011-12-22,2012,Milwaukee,Marquette,10.0,12.0,Horizon,Big East,True,RegularSeason
1,H,14.0,8.0,19.0,4.0,2012-02-04,2012,NotreDame,Marquette,19.0,24.0,ACC,Big East,True,RegularSeason
0,H,12.0,7.0,15.0,4.0,2012-01-21,2012,Providence,Marquette,16.0,20.0,Big East,Big East,False,RegularSeason
0,A,12.0,15.0,22.0,5.0,2012-02-22,2012,Rutgers,Marquette,26.0,28.0,Big 10,Big East,True,PostSeasonConferenceTournament
0,A,15.0,6.0,18.0,4.0,2012-01-31,2012,SetonHall,Marquette,18.0,23.0,Big East,Big East,False,RegularSeason
1,H,16.0,0.0,12.0,3.0,2012-01-07,2012,Syracuse,Marquette,15.0,16.0,ACC,Big East,True,RegularSeason
0,H,16.0,9.0,21.0,5.0,2012-02-18,2012,Connecticut,Marquette,24.0,27.0,AAC,Big East,True,PostSeasonConferenceTournament
1,A,8.0,4.0,11.0,1.0,2011-12-29,2012,Vanderbilt,Marquette,13.0,13.0,SEC,Big East,True,RegularSeason
0,A,7.0,6.0,11.0,2.0,2012-01-01,2012,Villanova,Marquette,11.0,14.0,Big East,Big East,False,RegularSeason
0,H,10.0,11.0,17.0,4.0,2012-01-28,2012,Villanova,Marquette,17.0,22.0,Big East,Big East,False,RegularSeason
0,N,4.0,2.0,7.0,0.0,2011-12-06,2012,Washington,Marquette,6.0,8.0,Pac 12,Big East,True,RegularSeason
0,H,6.0,1.0,6.0,0.0,2011-12-03,2012,Wisconsin,Marquette,7.0,7.0,Big 10,Big East,True,RegularSeason
0,A,8.0,6.0,5.0,9.0,2013-01-05,2013,GardnerWebb,Campbell,9.0,12.0,Big South,Big South,False,RegularSeason
1,A,11.0,10.0,10.0,13.0,2013-02-06,2013,HighPoint,Campbell,14.0,21.0,Big South,Big South,False,RegularSeason
1,H,6.0,15.0,10.0,11.0,2013-01-29,2013,Liberty,Campbell,15.0,19.0,A-Sun,Big South,True,RegularSeason
1,A,8.0,17.0,10.0,15.0,2013-02-13,2013,Liberty,Campbell,19.0,23.0,A-Sun,Big South,True,PostSeasonConferenceTournament
0,H,3.0,12.0,6.0,9.0,2013-01-09,2013,Longwood,Campbell,12.0,13.0,Big South,Big South,False,RegularSeason
0,H,3.0,13.0,7.0,9.0,2013-01-12,2013,Presbyterian,Campbell,11.0,14.0,Big South,Big South,False,RegularSeason
0,A,9.0,10.0,9.0,10.0,2013-01-23,2013,Radford,Campbell,14.0,17.0,Big South,Big South,False,RegularSeason
1,A,12.0,10.0,10.0,12.0,2013-02-02,2013,UNCAsheville,Campbell,15.0,20.0,Big South,Big South,False,RegularSeason
0,A,5.0,6.0,3.0,9.0,2012-12-29,2013,UNCWilmington,Campbell,10.0,10.0,CAA,Big South,True,RegularSeason
1,H,8.0,7.0,8.0,9.0,2013-01-16,2013,VirginiaMilitary,Campbell,12.0,15.0,Southern,Big South,True,RegularSeason
0,A,7.0,9.0,8.0,10.0,2013-01-19,2013,Winthrop,Campbell,11.0,16.0,Big South,Big South,False,RegularSeason
1,H,7.0,0.0,7.0,3.0,2012-12-06,2013,Cincinnati,LittleRock,6.0,10.0,AAC,Sunbelt,True,RegularSeason
1,H,5.0,9.0,8.0,6.0,2012-12-29,2013,Louisiana,LittleRock,11.0,14.0,Sunbelt,Sunbelt,False,RegularSeason
0,A,6.0,10.0,9.0,8.0,2013-01-10,2013,NorthTexas,LittleRock,12.0,17.0,C-USA,Sunbelt,True,RegularSeason
1,H,5.0,5.0,8.0,5.0,2012-12-22,2013,SouthAlabama,LittleRock,6.0,13.0,Sunbelt,Sunbelt,False,RegularSeason
1,N,4.0,1.0,4.0,2.0,2012-11-25,2013,SouthCarolina,LittleRock,6.0,7.0,SEC,Sunbelt,True,RegularSeason
0,A,4.0,3.0,4.0,3.0,2012-11-29,2013,Troy,LittleRock,6.0,8.0,Sunbelt,Sunbelt,False,RegularSeason
1,H,5.0,10.0,9.0,7.0,2013-01-05,2013,Troy,LittleRock,12.0,16.0,Sunbelt,Sunbelt,False,RegularSeason
0,A,6.0,3.0,7.0,4.0,2012-12-15,2013,Tulsa,LittleRock,7.0,11.0,AAC,Sunbelt,True,RegularSeason
1,A,9.0,0.0,6.0,4.0,2012-12-15,2013,Cincinnati,Marshall,7.0,10.0,AAC,C-USA,True,RegularSeason
1,A,5.0,8.0,7.0,6.0,2013-01-02,2013,DelawareState,Marshall,8.0,12.0,MEAC,C-USA,True,RegularSeason
1,H,15.0,11.0,12.0,16.0,2013-03-02,2013,Houston,Marshall,21.0,27.0,AAC,C-USA,True,PostSeasonConferenceTournament
1,H,7.0,3.0,7.0,5.0,2012-12-22,2013,Kentucky,Marshall,10.0,11.0,SEC,C-USA,True,RegularSeason
1,H,15.0,3.0,9.0,10.0,2013-01-26,2013,Memphis,Marshall,17.0,18.0,AAC,C-USA,True,RegularSeason
1,A,21.0,3.0,11.0,14.0,2013-02-16,2013,Memphis,Marshall,22.0,24.0,AAC,C-USA,True,PostSeasonConferenceTournament
1,H,8.0,5.0,7.0,7.0,2013-01-05,2013,Ohio,Marshall,12.0,13.0,MAC,C-USA,True,RegularSeason
0,A,22.0,7.0,12.0,17.0,2013-03-05,2013,SouthernMississippi,Marshall,41.0,28.0,C-USA,C-USA,False,PostSeasonConferenceTournament
0,A,5.0,18.0,10.0,14.0,2013-02-13,2013,Rice,Marshall,20.0,23.0,C-USA,C-USA,False,PostSeasonConferenceTournament
1,A,11.0,10.0,9.0,11.0,2013-01-30,2013,SouthernMethodist,Marshall,19.0,19.0,AAC,C-USA,True,PostSeasonConferenceTournament
1,H,14.0,8.0,10.0,12.0,2013-02-06,2013,Tulane,Marshall,21.0,21.0,AAC,C-USA,True,PostSeasonConferenceTournament
0,A,9.0,6.0,7.0,8.0,2013-01-09,2013,Tulsa,Marshall,13.0,14.0,AAC,C-USA,True,RegularSeason
1,H,10.0,13.0,10.0,13.0,2013-02-09,2013,UAB,Marshall,18.0,22.0,C-USA,C-USA,False,RegularSeason
1,A,12.0,14.0,12.0,15.0,2013-02-23,2013,UAB,Marshall,20.0,26.0,C-USA,C-USA,False,PostSeasonConferenceTournament
0,A,15.0,5.0,9.0,12.0,2013-02-02,2013,UCF,Marshall,15.0,20.0,AAC,C-USA,True,RegularSeason
0,H,17.0,8.0,11.0,15.0,2013-02-20,2013,UCF,Marshall,19.0,25.0,AAC,C-USA,True,PostSeasonConferenceTournament
0,A,3.0,3.0,4.0,3.0,2012-12-01,2013,UNCWilmington,Marshall,7.0,7.0,CAA,C-USA,True,RegularSeason
1,N,2.0,3.0,5.0,3.0,2012-12-05,2013,WestVirginia,Marshall,6.0,8.0,Big 12,C-USA,True,RegularSeason
0,A,19.0,7.0,17.0,7.0,2013-02-21,2013,Cincinnati,Connecticut,21.0,24.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,10.0,5.0,10.0,3.0,2013-01-08,2013,DePaul,Connecticut,13.0,13.0,Big East,AAC,True,RegularSeason
0,H,11.0,15.0,18.0,7.0,2013-02-23,2013,DePaul,Connecticut,21.0,25.0,Big East,AAC,True,PostSeasonConferenceTournament
0,A,2.0,8.0,8.0,2.0,2012-12-21,2013,Fordham,Connecticut,8.0,11.0,A-10,AAC,True,RegularSeason
0,A,4.0,3.0,6.0,2.0,2012-12-07,2013,Harvard,Connecticut,6.0,9.0,Ivy,AAC,True,RegularSeason
1,N,4.0,2.0,6.0,1.0,2012-12-04,2013,NCState,Connecticut,6.0,8.0,ACC,AAC,True,RegularSeason
0,H,14.0,1.0,11.0,3.0,2013-01-12,2013,NotreDame,Connecticut,12.0,14.0,ACC,AAC,True,RegularSeason
0,H,10.0,10.0,13.0,5.0,2013-01-31,2013,Providence,Connecticut,18.0,18.0,Big East,AAC,True,RegularSeason
0,A,12.0,6.0,12.0,5.0,2013-01-27,2013,Rutgers,Connecticut,11.0,17.0,Big 10,AAC,True,RegularSeason
0,A,20.0,9.0,24.0,5.0,2013-03-04,2013,Cincinnati,Louisville,24.0,28.0,AAC,ACC,True,PostSeasonConferenceTournament
0,H,5.0,2.0,6.0,1.0,2012-12-04,2013,Charleston,Louisville,6.0,8.0,CAA,ACC,True,RegularSeason
0,A,4.0,4.0,7.0,1.0,2012-12-08,2013,UMKC,Louisville,7.0,9.0,WAC,ACC,True,RegularSeason
0,A,8.0,3.0,11.0,1.0,2012-12-29,2013,Kentucky,Louisville,11.0,13.0,SEC,ACC,True,RegularSeason
0,H,6.0,2.0,8.0,1.0,2012-12-15,2013,Memphis,Louisville,9.0,10.0,AAC,ACC,True,RegularSeason
0,A,8.0,4.0,12.0,1.0,2013-01-02,2013,Providence,Louisville,11.0,14.0,Big East,ACC,True,RegularSeason
0,A,13.0,14.0,21.0,5.0,2013-02-23,2013,SetonHall,Louisville,21.0,25.0,Big East,ACC,True,PostSeasonConferenceTournament
0,N,26.0,8.0,28.0,5.0,2013-03-16,2013,Syracuse,Louisville,29.0,32.0,ACC,ACC,False,PostSeasonNCAAConference
1,H,11.0,7.0,16.0,2.0,2013-01-22,2013,Villanova,Louisville,13.0,19.0,Big East,ACC,True,RegularSeason
1,H,9.0,11.0,10.0,10.0,2014-01-25,2014,GardnerWebb,Campbell,16.0,16.0,Big South,Big South,False,RegularSeason
0,A,4.0,9.0,6.0,9.0,2014-01-08,2014,HighPoint,Campbell,8.0,11.0,Big South,Big South,False,RegularSeason
1,H,7.0,10.0,8.0,9.0,2014-01-14,2014,Liberty,Campbell,12.0,13.0,A-Sun,Big South,True,RegularSeason
0,H,5.0,11.0,7.0,9.0,2014-01-11,2014,Longwood,Campbell,8.0,12.0,Big South,Big South,False,RegularSeason
0,A,13.0,6.0,9.0,10.0,2014-01-22,2014,Radford,Campbell,14.0,15.0,Big South,Big South,False,RegularSeason
1,H,11.0,11.0,11.0,12.0,2014-02-05,2014,UNCAsheville,Campbell,14.0,19.0,Big South,Big South,False,RegularSeason
0,A,9.0,7.0,8.0,10.0,2014-01-18,2014,VirginiaMilitary,Campbell,12.0,14.0,Southern,Big South,True,RegularSeason
1,H,12.0,10.0,11.0,13.0,2014-02-08,2014,Winthrop,Campbell,13.0,20.0,Big South,Big South,False,RegularSeason
1,A,12.0,2.0,10.0,2.0,2014-01-04,2014,Cincinnati,Memphis,10.0,13.0,AAC,AAC,False,RegularSeason
1,N,7.0,2.0,7.0,1.0,2013-12-17,2014,Florida,Memphis,9.0,9.0,SEC,AAC,True,RegularSeason
0,A,21.0,3.0,17.0,5.0,2014-02-08,2014,Gonzaga,Memphis,21.0,22.0,WCC,AAC,True,PostSeasonConferenceTournament
0,A,11.0,7.0,13.0,4.0,2014-01-23,2014,Houston,Memphis,16.0,17.0,AAC,AAC,False,RegularSeason
1,H,13.0,14.0,21.0,6.0,2014-02-27,2014,Houston,Memphis,25.0,27.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,4.0,7.0,8.0,2.0,2013-12-28,2014,JacksonState,Memphis,10.0,11.0,SWAC,AAC,True,RegularSeason
0,A,3.0,5.0,6.0,1.0,2013-12-13,2014,LittleRock,Memphis,6.0,8.0,Sunbelt,AAC,True,RegularSeason
0,H,13.0,2.0,10.0,3.0,2014-01-09,2014,Louisville,Memphis,13.0,14.0,ACC,AAC,True,RegularSeason
0,A,24.0,4.0,21.0,7.0,2014-03-01,2014,Louisville,Memphis,24.0,28.0,ACC,AAC,True,PostSeasonConferenceTournament
0,A,9.0,13.0,16.0,5.0,2014-02-04,2014,Rutgers,Memphis,19.0,21.0,Big 10,AAC,True,RegularSeason
0,H,10.0,16.0,19.0,6.0,2014-02-20,2014,Rutgers,Memphis,22.0,25.0,Big 10,AAC,True,PostSeasonConferenceTournament
1,H,16.0,5.0,16.0,4.0,2014-02-01,2014,SouthernMethodist,Memphis,14.0,20.0,AAC,AAC,False,RegularSeason
0,A,7.0,3.0,7.0,2.0,2013-12-21,2014,SoutheastMissouriState,Memphis,8.0,10.0,OVC,AAC,True,RegularSeason
0,H,5.0,8.0,11.0,3.0,2014-01-11,2014,Temple,Memphis,10.0,15.0,AAC,AAC,False,RegularSeason
0,A,7.0,18.0,20.0,6.0,2014-02-22,2014,Temple,Memphis,22.0,26.0,AAC,AAC,False,PostSeasonConferenceTournament
0,H,9.0,8.0,15.0,4.0,2014-01-29,2014,UCF,Memphis,15.0,19.0,AAC,AAC,False,RegularSeason
0,A,9.0,12.0,18.0,5.0,2014-02-12,2014,UCF,Memphis,18.0,23.0,AAC,AAC,False,RegularSeason
1,A,13.0,3.0,12.0,3.0,2014-01-16,2014,Connecticut,Memphis,14.0,16.0,AAC,AAC,False,RegularSeason
1,H,19.0,5.0,19.0,5.0,2014-02-15,2014,Connecticut,Memphis,21.0,24.0,AAC,AAC,False,PostSeasonConferenceTournament
1,H,15.0,2.0,5.0,9.0,2014-01-14,2014,Cincinnati,Temple,13.0,14.0,AAC,AAC,False,RegularSeason
1,A,18.0,2.0,5.0,12.0,2014-01-26,2014,Cincinnati,Temple,15.0,17.0,AAC,AAC,False,RegularSeason
1,H,11.0,12.0,6.0,15.0,2014-02-09,2014,Houston,Temple,21.0,21.0,AAC,AAC,False,PostSeasonConferenceTournament
1,A,14.0,14.0,7.0,20.0,2014-03-01,2014,Houston,Temple,26.0,27.0,AAC,AAC,False,PostSeasonConferenceTournament
1,N,10.0,6.0,5.0,10.0,2014-01-18,2014,LaSalle,Temple,14.0,15.0,A-10,AAC,True,RegularSeason
1,A,19.0,4.0,6.0,16.0,2014-02-14,2014,Louisville,Temple,20.0,22.0,ACC,AAC,True,RegularSeason
1,H,23.0,4.0,7.0,19.0,2014-02-27,2014,Louisville,Temple,23.0,26.0,ACC,AAC,True,PostSeasonConferenceTournament
1,A,11.0,3.0,5.0,8.0,2014-01-11,2014,Memphis,Temple,13.0,13.0,AAC,AAC,False,RegularSeason
1,H,20.0,6.0,7.0,18.0,2014-02-22,2014,Memphis,Temple,23.0,25.0,AAC,AAC,False,PostSeasonConferenceTournament
1,H,6.0,7.0,5.0,5.0,2014-01-01,2014,Rutgers,Temple,10.0,10.0,Big 10,AAC,True,RegularSeason
0,A,8.0,12.0,5.0,13.0,2014-01-29,2014,Rutgers,Temple,17.0,18.0,Big 10,AAC,True,RegularSeason
1,H,17.0,5.0,6.0,14.0,2014-02-06,2014,SouthernMethodist,Temple,15.0,20.0,AAC,AAC,False,RegularSeason
0,A,20.0,5.0,6.0,17.0,2014-02-16,2014,SouthernMethodist,Temple,18.0,23.0,AAC,AAC,False,RegularSeason
1,A,7.0,1.0,4.0,3.0,2013-12-07,2014,Texas,Temple,8.0,8.0,Big 12,AAC,True,RegularSeason
1,A,3.0,7.0,4.0,4.0,2013-12-18,2014,TexasSouthern,Temple,9.0,9.0,SWAC,AAC,True,RegularSeason
1,H,8.0,4.0,5.0,6.0,2014-01-04,2014,UCF,Temple,10.0,11.0,AAC,AAC,False,RegularSeason
1,H,14.0,4.0,5.0,11.0,2014-01-21,2014,Connecticut,Temple,16.0,16.0,AAC,AAC,False,RegularSeason
1,A,20.0,5.0,7.0,17.0,2014-02-20,2014,Connecticut,Temple,22.0,24.0,AAC,AAC,False,PostSeasonConferenceTournament
1,A,18.0,2.0,6.0,13.0,2014-02-01,2014,Villanova,Temple,17.0,19.0,Big East,AAC,True,RegularSeason
1,A,19.0,2.0,17.0,3.0,2014-01-30,2014,Cincinnati,Louisville,16.0,21.0,AAC,ACC,True,RegularSeason
0,H,24.0,3.0,22.0,4.0,2014-02-22,2014,Cincinnati,Louisville,21.0,27.0,AAC,ACC,True,PostSeasonConferenceTournament
0,A,10.0,6.0,14.0,3.0,2014-01-16,2014,Houston,Louisville,14.0,18.0,AAC,ACC,True,RegularSeason
0,H,11.0,11.0,18.0,4.0,2014-02-05,2014,Houston,Louisville,20.0,23.0,AAC,ACC,True,PostSeasonConferenceTournament
0,A,1.0,5.0,6.0,1.0,2013-12-04,2014,UMKC,Louisville,6.0,8.0,WAC,ACC,True,RegularSeason
1,H,9.0,3.0,11.0,1.0,2013-12-28,2014,Kentucky,Louisville,10.0,13.0,SEC,ACC,True,RegularSeason
1,A,10.0,3.0,13.0,2.0,2014-01-09,2014,Memphis,Louisville,12.0,16.0,AAC,ACC,True,RegularSeason
1,H,21.0,7.0,24.0,4.0,2014-03-01,2014,Memphis,Louisville,25.0,29.0,AAC,ACC,True,PostSeasonConferenceTournament
0,A,8.0,1.0,9.0,1.0,2013-12-17,2014,MissouriState,Louisville,8.0,11.0,MVC,ACC,True,RegularSeason
0,A,6.0,0.0,5.0,1.0,2013-11-29,2014,SouthernMississippi,Louisville,9.0,7.0,C-USA,ACC,True,RegularSeason
0,H,7.0,7.0,12.0,2.0,2014-01-04,2014,Rutgers,Louisville,11.0,15.0,Big 10,ACC,True,RegularSeason
0,A,10.0,15.0,20.0,4.0,2014-02-16,2014,Rutgers,Louisville,21.0,25.0,Big 10,ACC,True,PostSeasonConferenceTournament
0,A,11.0,3.0,13.0,3.0,2014-01-12,2014,SouthernMethodist,Louisville,9.0,17.0,AAC,ACC,True,RegularSeason
0,H,6.0,16.0,19.0,4.0,2014-02-14,2014,Temple,Louisville,19.0,24.0,AAC,ACC,True,PostSeasonConferenceTournament
0,A,7.0,19.0,23.0,4.0,2014-02-27,2014,Temple,Louisville,23.0,28.0,AAC,ACC,True,PostSeasonConferenceTournament
0,H,8.0,3.0,11.0,2.0,2013-12-31,2014,UCF,Louisville,9.0,14.0,AAC,ACC,True,RegularSeason
0,A,9.0,9.0,17.0,4.0,2014-02-01,2014,UCF,Louisville,16.0,22.0,AAC,ACC,True,RegularSeason
0,H,14.0,3.0,15.0,3.0,2014-01-18,2014,Connecticut,Louisville,15.0,19.0,AAC,ACC,True,RegularSeason
0,A,24.0,6.0,25.0,5.0,2014-03-08,2014,Connecticut,Louisville,26.0,31.0,AAC,ACC,True,PostSeasonConferenceTournament
1,H,8.0,3.0,6.0,3.0,2014-12-23,2015,Hawaii,Nebraska,7.0,10.0,Big West,Big 10,True,RegularSeason
0,A,11.0,5.0,9.0,6.0,2015-01-11,2015,Illinois,Nebraska,16.0,16.0,Big 10,Big 10,False,RegularSeason
1,A,10.0,3.0,8.0,4.0,2014-12-31,2015,Indiana,Nebraska,9.0,13.0,Big 10,Big 10,False,RegularSeason
1,H,10.0,4.0,8.0,5.0,2015-01-05,2015,Iowa,Nebraska,12.0,14.0,Big 10,Big 10,False,RegularSeason
1,A,16.0,10.0,13.0,13.0,2015-02-22,2015,Iowa,Nebraska,24.0,27.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,H,21.0,5.0,13.0,12.0,2015-02-19,2015,Maryland,Nebraska,23.0,26.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,H,12.0,8.0,12.0,7.0,2015-01-27,2015,Michigan,Nebraska,19.0,20.0,Big 10,Big 10,False,RegularSeason
0,A,13.0,6.0,11.0,7.0,2015-01-24,2015,MichiganState,Nebraska,17.0,19.0,Big 10,Big 10,False,RegularSeason
0,A,12.0,7.0,10.0,7.0,2015-01-20,2015,Minnesota,Nebraska,16.0,18.0,Big 10,Big 10,False,RegularSeason
1,H,13.0,9.0,12.0,8.0,2015-01-31,2015,Minnesota,Nebraska,19.0,21.0,Big 10,Big 10,False,RegularSeason
0,A,10.0,11.0,12.0,9.0,2015-02-03,2015,Northwestern,Nebraska,17.0,22.0,Big 10,Big 10,False,RegularSeason
1,H,19.0,8.0,13.0,14.0,2015-02-26,2015,OhioState,Nebraska,24.0,28.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,H,14.0,9.0,13.0,9.0,2015-02-07,2015,PennState,Nebraska,23.0,23.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,H,16.0,9.0,13.0,11.0,2015-02-15,2015,Purdue,Nebraska,25.0,25.0,Big 10,Big 10,False,PostSeasonConferenceTournament
0,A,9.0,6.0,8.0,6.0,2015-01-08,2015,Rutgers,Nebraska,9.0,15.0,Big 10,Big 10,False,RegularSeason
1,H,15.0,2.0,10.0,6.0,2015-01-15,2015,Wisconsin,Nebraska,16.0,17.0,Big 10,Big 10,False,RegularSeason
1,A,21.0,2.0,13.0,10.0,2015-02-10,2015,Wisconsin,Nebraska,22.0,24.0,Big 10,Big 10,False,PostSeasonConferenceTournament
0,A,11.0,3.0,8.0,5.0,2015-01-10,2015,Cincinnati,Connecticut,10.0,14.0,AAC,AAC,False,RegularSeason
1,H,14.0,5.0,11.0,7.0,2015-01-29,2015,Cincinnati,Connecticut,15.0,19.0,AAC,AAC,False,RegularSeason
0,N,6.0,3.0,4.0,4.0,2014-12-22,2015,Columbia,Connecticut,8.0,9.0,Ivy,AAC,True,RegularSeason
0,A,1.0,8.0,3.0,3.0,2014-12-14,2015,CoppinState,Connecticut,9.0,7.0,MEAC,AAC,True,RegularSeason
1,N,9.0,0.0,4.0,3.0,2014-12-18,2015,Duke,Connecticut,10.0,8.0,ACC,AAC,True,RegularSeason
0,H,7.0,5.0,6.0,5.0,2015-01-03,2015,Florida,Connecticut,12.0,12.0,SEC,AAC,True,RegularSeason
1,H,8.0,12.0,11.0,8.0,2015-02-01,2015,Houston,Connecticut,15.0,20.0,AAC,AAC,False,RegularSeason
